73	0	0	1612.69	133.241	4884.69	183.241	4884.69	183.241	4885.67	185.475	-0.268351	0.0118908	300.354	9.01191	-0.00850978	-0.0018861	-0.011965	0.004334	0.982891	-0.00854517	-0.00191633	-0.012185	0.00455782	0.982813	
79	0	1	108.533	141.819	3380.53	191.819	3380.53	191.819	3382.89	194.331	-0.185787	0.0119764	300.438	9.01205	0.0023838	-0.000428878	0.000162844	0.000332868	1.00477	0.00245418	-0.000392662	6.24965e-05	0.00035493	1.00491	
77	0	1	1146.08	144.296	4418.08	194.296	4418.08	194.296	4422.21	196.504	-0.242885	0.0123885	300.38	9.01243	-0.00174066	-0.0009563	-0.00466899	0.00220568	0.996495	-0.00167054	-0.000941391	-0.00479157	0.00231189	0.996633	
82	0	1	1122.08	146.817	4394.08	196.817	4394.08	196.817	4397.49	197.012	-0.241527	0.0124105	300.381	9.01245	-0.00147906	-0.000919924	-0.0044149	0.00212779	0.99702	-0.00141569	-0.000905474	-0.00451542	0.00222198	0.997145	
86	0	1	525.386	151.058	3797.39	201.058	3797.39	201.058	3802.17	203.398	-0.208818	0.0126078	300.414	9.01267	0.00206693	-0.000450251	-0.000441395	0.000723742	1.00414	0.00214054	-0.000415865	-0.000551486	0.000765737	1.00428	
87	0	1	205.798	152.587	3477.8	202.587	3477.8	202.587	3480.81	205	-0.191162	0.0126095	300.432	9.01268	0.00247578	-0.000408157	8.21992e-05	0.000403509	1.00496	0.0025489	-0.000371774	-2.16948e-05	0.00042899	1.0051	
84	0	1	457.656	152.909	3729.66	202.909	3729.66	202.909	3734.2	205.61	-0.205083	0.0127146	300.418	9.01278	0.00223199	-0.000429821	-0.000266623	0.000637926	1.00447	0.00230849	-0.000394156	-0.000378018	0.000676417	1.00462	
85	0	1	615.676	154.022	3887.68	204.022	3887.68	204.022	3891.8	206.34	-0.213741	0.0127998	300.409	9.01286	0.00182118	-0.000479202	-0.000779751	0.000868504	1.00364	0.00189909	-0.000445776	-0.000888763	0.000915266	1.0038	
89	0	1	406.325	157.692	3678.32	207.692	3678.32	207.692	3682.72	210.07	-0.202254	0.0129536	300.421	9.01302	0.00235543	-0.000413451	-0.000183977	0.000586825	1.00472	0.00243047	-0.000377764	-0.000293406	0.000621949	1.00487	
90	0	1	158.718	160.35	3430.72	210.35	3430.72	210.35	3433.47	212.47	-0.188559	0.0130207	300.435	9.01309	0.00252932	-0.000400619	4.51873e-05	0.000387403	1.00506	0.00260209	-0.000364655	-5.77598e-05	0.000410824	1.00521	
93	0	0	1373.24	162.578	4645.24	212.578	4645.24	212.578	4647.89	214.316	-0.255277	0.0134628	300.367	9.01349	-0.00434311	-0.0013052	-0.00782118	0.00318379	0.991261	-0.0042913	-0.00130584	-0.00796707	0.00333331	0.991361	
96	0	1	335.976	166.769	3607.98	216.769	3607.98	216.769	3611.7	219.056	-0.198349	0.0134442	300.425	9.01351	0.00250839	-0.000392571	-0.000124125	0.000530977	1.00502	0.00258529	-0.000356502	-0.000233053	0.000562108	1.00518	
97	0	1	146.683	167.87	3418.68	217.87	3418.68	217.87	3422.18	220.389	-0.187936	0.0134673	300.435	9.01354	0.00258005	-0.000391891	-2.25938e-06	0.000392628	1.00517	0.00265786	-0.000355344	-0.000109466	0.000416861	1.00532	
